"","","","","a","a","a","a"
"a.temp","-6109403.16967925","-4147617.45919096","Wetland (2-3)","11553.1148445519","3519.09595086559","5740.34060238579","4644.67794915878"
"a.temp","-6109403.16967925","-4147767.45919096","Wetland (2-3)","11696.9140208606","3376.32511932702","5620.9736906873","4789.60000954171"
"a.temp","-6109403.16967925","-4147917.45919096","Wetland (2-3)","11840.8670548826","3234.20876125811","5503.10641650685","4934.82555430301"
"a.temp","-6109403.16967925","-4148517.45919096","Wetland (2-3)","12418.1106699612","2674.36839485493","5048.71471083474","5518.28263605646"
"a.temp","-6109403.16967925","-4148667.45919096","Wetland (2-3)","12562.7547779699","2537.27832753898","4939.975225788","5664.68695087401"
"a.temp","-6109403.16967925","-4148817.45919096","Wetland (2-3)","12707.5230714489","2401.7319399548","4833.44496517745","5811.27466666327"
"a.temp","-6109403.16967925","-4148967.45919096","Wetland (2-3)","12852.4113539602","2268.00602102355","4729.27322443939","5958.03224658967"
"a.temp","-6109403.16967925","-4149117.45919096","Wetland (2-3)","12997.4156127826","2136.44244280045","4627.61928332478","6104.94744051105"
"a.temp","-6109403.16967925","-4149267.45919096","Wetland (2-3)","13142.5320091452","2007.46639110078","4528.65269494133","6252.00913718162"
"a.temp","-6109403.16967925","-4149417.45919096","Wetland (2-3)","13287.7568690658","1881.61003170138","4432.55346627646","6399.20723616625"
"a.temp","-6109403.16967925","-4149567.45919096","Wetland (2-3)","13433.0866747522","1759.54292684189","4339.51209600797","6546.53253649614"
"a.temp","-6109403.16967925","-4149717.45919096","Wetland (2-3)","13578.5180565261","1642.11032254212","4249.72943037549","6693.97663959194"
"a.temp","-6109403.16967925","-4151367.45919096","River (1)","15184.1311115061","1128.01210605205","3542.2288507944","8321.89330930187"
"a.temp","-6109403.16967925","-4151517.45919096","River (1)","15330.5633494469","1188.67418218789","3509.44728289232","8470.30951331788"
"a.temp","-6109403.16967925","-4151667.45919096","River (1)","15477.0639208929","1264.31060716902","3482.82288257676","8618.78055477707"
"a.temp","-6109403.16967925","-4151817.45919096","River (1)","15623.6309035834","1352.41129520577","3462.49768684405","8767.3036477245"
"a.temp","-6109403.16967925","-4151967.45919096","River (1)","15770.2624458633","1450.70717631099","3448.58307590239","8915.87619089697"
"a.temp","-6109253.16967925","-4142967.45919096","River (1)","7291.49687042399","8057.77886960153","9918.01765633622","1377.06109210889"
"a.temp","-6109253.16967925","-4144317.45919096","River (1)","8504.17201210108","6718.08122244718","8673.32630721326","1807.32184499625"
"a.temp","-6109253.16967925","-4144767.45919096","River (1)","8917.17144678757","6272.49713522434","8265.7785012301","2129.11184567669"
"a.temp","-6109253.16967925","-4145217.45919096","River (1)","9333.59264224681","5827.59172483778","7862.86202545854","2490.94806276666"
"a.temp","-6109253.16967925","-4145367.45919096","River (1)","9473.08221284941","5679.4683123861","7729.71113505531","2617.6434538342"
"a.temp","-6109253.16967925","-4145967.45919096","Wetland (2-3)","10034.0732811458","5088.07432251122","7203.73335371307","3144.99558845498"
"a.temp","-6109253.16967925","-4146117.45919096","Wetland (2-3)","10175.0165410875","4940.55010210382","7074.08009789246","3280.73654099218"
"a.temp","-6109253.16967925","-4146417.45919096","Wetland (2-3)","10457.6589928819","4645.97732575162","6817.27799282077","3555.65778041158"
"a.temp","-6109253.16967925","-4146567.45919096","Wetland (2-3)","10599.3380270375","4498.95991440224","6690.22527508592","3694.58214841699"
"a.temp","-6109253.16967925","-4146867.45919096","Wetland (2-3)","10883.3651326878","4205.55707503754","6439.08256131248","3974.84682112425"
"a.temp","-6109253.16967925","-4147017.45919096","Wetland (2-3)","11025.6959694799","4059.21732744114","6315.11038948636","4116.02262522956"
"a.temp","-6109253.16967925","-4147167.45919096","Wetland (2-3)","11168.2275501265","3913.15477733739","6192.28990207973","4257.8019272157"
"a.temp","-6109253.16967925","-4147317.45919096","Wetland (2-3)","11310.9522857894","3767.40166579016","6070.6910011463","4400.12639038946"
"a.temp","-6109253.16967925","-4147467.45919096","Wetland (2-3)","11453.8629558505","3621.99534944463","5950.38857818536","4542.9447774986"
"a.temp","-6109253.16967925","-4147617.45919096","Wetland (2-3)","11596.9526864347","3476.97933721192","5831.46287233305","4686.2119298429"
"a.temp","-6109253.16967925","-4147767.45919096","Wetland (2-3)","11740.2149303752","3332.40458399017","5713.99984523966","4829.88791292323"
"a.temp","-6109253.16967925","-4147917.45919096","Wetland (2-3)","11883.6434485138","3188.33111696366","5598.09157047283","4973.9372987003"
"a.temp","-6109253.16967925","-4148517.45919096","Wetland (2-3)","12458.9053135259","2618.7010733184","5152.08396975429","5553.28661707661"
"a.temp","-6109253.16967925","-4148667.45919096","Wetland (2-3)","12603.0812348173","2478.53390362105","5045.57273571586","5698.79173609654"
"a.temp","-6109253.16967925","-4148817.45919096","Wetland (2-3)","12747.3915610765","2339.58656847723","4941.31958401794","5844.52412531613"
"a.temp","-6109253.16967925","-4148967.45919096","Wetland (2-3)","12891.8317787429","2202.08998712567","4839.47044948095","5990.46719809085"
"a.temp","-6109253.16967925","-4149117.45919096","Wetland (2-3)","13036.3975703185","2066.33378508874","4740.18029524188","6136.60592277217"
"a.temp","-6109253.16967925","-4149267.45919096","Wetland (2-3)","13181.0848040442","1932.68474185503","4643.61327323879","6282.92664698566"
"a.temp","-6109253.16967925","-4149417.45919096","Wetland (2-3)","13325.8895242083","1801.61186480309","4549.94277232137","6429.41694490274"
"a.temp","-6109253.16967925","-4149567.45919096","Wetland (2-3)","13470.8079420429","1673.72049978464","4459.35132406043","6576.06548411758"
"a.temp","-6109253.16967925","-4149717.45919096","Wetland (2-3)","13615.8364271684","1549.79847444737","4372.03033285447","6722.86190929151"
"a.temp","-6109253.16967925","-4149867.45919096","Wetland (2-3)","13760.9714995492","1430.87746204888","4288.17959411679","6869.79674018109"
"a.temp","-6109253.16967925","-4150017.45919096","Wetland (2-3)","13906.2098219251","1318.31153806659","4208.0065626612","7016.86128204077"
"a.temp","-6109253.16967925","-4150167.45919096","Wetland (2-3)","14051.548192687","1213.86997302","4131.7253334896","7164.04754670171"
"a.temp","-6109253.16967925","-4150317.45919096","Wetland (2-3)","14196.9835391679","1119.82825084904","4059.55529970954","7311.34818288685"
"a.temp","-6109253.16967925","-4151517.45919096","River (1)","15363.6265774525","1057.49482807249","3656.59257115149","8493.15561210339"
"a.temp","-6109253.16967925","-4151667.45919096","River (1)","15509.8148477474","1141.85389231728","3631.04726372438","8641.23412779699"
"a.temp","-6109253.16967925","-4151817.45919096","River (1)","15656.0752301273","1238.69500338065","3611.55634476335","8789.37780797955"
"a.temp","-6109253.16967925","-4151967.45919096","River (1)","15802.4057222755","1345.3253552209","3598.2182023052","8937.58341227669"
"a.temp","-6109103.16967925","-4143267.45919096","River (1)","7626.7585258354","7743.65671445971","9695.83380795057","1522.60180329601"
"a.temp","-6109103.16967925","-4143567.45919096","River (1)","7892.34538089934","7445.15206771474","9419.75919179452","1577.27177474283"
"a.temp","-6109103.16967925","-4143717.45919096","River (1)","8026.0482562344","7295.94574482275","9282.27871976474","1624.81422058045"
"a.temp","-6109103.16967925","-4143867.45919096","River (1)","8160.31773961059","7146.77265004262","9145.19180943721","1684.41570029506"
"a.temp","-6109103.16967925","-4144017.45919096","River (1)","8295.12631678405","6997.63490840993","9008.51642788076","1754.8479282834"
"a.temp","-6109103.16967925","-4144167.45919096","River (1)","8430.44812636929","6848.53482953817","8872.27159364486","1834.86409616642"
"a.temp","-6109103.16967925","-4144317.45919096","River (1)","8566.25884569241","6699.47492803708","8736.47744983055","1923.2683773724"
"a.temp","-6109103.16967925","-4144917.45919096","River (1)","9113.95252409204","6103.69595502574","8198.25458444649","2340.49166873136"
"a.temp","-6109103.16967925","-4145067.45919096","River (1)","9251.88983999505","5954.88365221334","8065.06126643796","2456.65143058614"
"a.temp","-6109103.16967925","-4145667.45919096","Wetland (2-3)","9807.18132856755","5360.29656935117","7538.60419649408","2951.96142444328"
"a.temp","-6109103.16967925","-4145967.45919096","Wetland (2-3)","10086.7475239248","5063.48193552599","7279.64444402323","3213.02758335519"
"a.temp","-6109103.16967925","-4146117.45919096","Wetland (2-3)","10226.9648777829","4915.21966054398","7151.36757770137","3346.00975064349"
"a.temp","-6109103.16967925","-4146267.45919096","Wetland (2-3)","10367.4560819617","4767.06611149857","7023.95139728332","3480.3758778904"
"a.temp","-6109103.16967925","-4146417.45919096","Wetland (2-3)","10508.2101526094","4619.0317504211","6897.44360117561","3615.9716884126"
"a.temp","-6109103.16967925","-4146567.45919096","Wetland (2-3)","10649.2166665631","4471.12841589215","6771.89509896591","3752.66388734743"
"a.temp","-6109103.16967925","-4147017.45919096","Wetland (2-3)","11073.654347658","4028.3488318911","6401.56763858655","4168.23598796921"
"a.temp","-6109103.16967925","-4147167.45919096","Wetland (2-3)","11215.5764725405","3881.12474823967","6280.43814008216","4308.2973726754"
"a.temp","-6109103.16967925","-4147317.45919096","Wetland (2-3)","11357.7062213902","3734.12162514808","6160.5793746529","4449.00677133692"
"a.temp","-6109103.16967925","-4147467.45919096","Wetland (2-3)","11500.035896092","3587.36662628711","6042.06696680853","4590.30459244284"
"a.temp","-6109103.16967925","-4147617.45919096","Wetland (2-3)","11642.5581643986","3440.89149950978","5924.9817072628","4732.1381268304"
"a.temp","-6109103.16967925","-4147767.45919096","Wetland (2-3)","11785.2660390593","3294.73357214186","5809.40988667514","4874.46061132942"
"a.temp","-6109103.16967925","-4148667.45919096","Wetland (2-3)","12645.0585451948","2427.64892671882","5153.37299556312","5736.61714352651"
"a.temp","-6109103.16967925","-4148817.45919096","Wetland (2-3)","12788.8952068349","2285.61027110903","5051.3451902834","5881.41235175722"
"a.temp","-6109103.16967925","-4148967.45919096","Wetland (2-3)","12932.8719011442","2144.65598905725","4951.75960961347","6026.46216709293"
"a.temp","-6109103.16967925","-4149117.45919096","Wetland (2-3)","13076.9840028733","2005.01479081806","4854.76654756945","6171.74863806057"
"a.temp","-6109103.16967925","-4149267.45919096","Wetland (2-3)","13221.2270841781","1866.98133664995","4760.52447020278","6317.25543661189"
"a.temp","-6109103.16967925","-4149417.45919096","Wetland (2-3)","13365.5969044186","1730.94029689048","4669.19995624513","6462.967681445"
"a.temp","-6109103.16967925","-4149567.45919096","Wetland (2-3)","13510.0894005704","1597.40079860984","4580.96749949174","6608.87178354994"
"a.temp","-6109103.16967925","-4149717.45919096","Wetland (2-3)","13654.7006782062","1467.04611767982","4496.00914494173","6754.95531083683"
"a.temp","-6109103.16967925","-4149867.45919096","Wetland (2-3)","13799.4270030101","1340.80547112528","4414.51392923385","6901.20686919344"
"a.temp","-6109103.16967925","-4150017.45919096","River (1)","13944.2647927887","1219.95668423085","4336.67709558825","7047.61599772595"
"a.temp","-6109103.16967925","-4150167.45919096","River (1)","14089.2106099457","1106.26819144346","4262.6990547539","7194.17307627519"
"a.temp","-6109103.16967925","-4150317.45919096","River (1)","14234.261154391","1002.17977997944","4192.78406687011","7340.86924358437"
"a.temp","-6109103.16967925","-4150467.45919096","River (1)","14379.4132568546","910.9880961899","4127.13862517361","7487.69632473186"
"a.temp","-6109103.16967925","-4151667.45919096","River (1)","15543.9443389188","1026.73234652471","3779.41175732419","8666.22618279741"
"a.temp","-6109103.16967925","-4151817.45919096","River (1)","15689.8865710178","1133.45238603137","3760.68986110267","8813.94980989814"
"a.temp","-6108953.16967925","-4143417.45919096","River (1)","7830.11044694793","7580.90385847209","9617.30093276681","1690.59168677725"
"a.temp","-6108953.16967925","-4144917.45919096","River (1)","9174.3653519687","6086.90835411522","8267.75829541466","2440.3791204239"
"a.temp","-6108953.16967925","-4145667.45919096","Wetland (2-3)","9863.34905655295","5341.17293404716","7614.13174507758","3031.76932687848"
"a.temp","-6108953.16967925","-4145967.45919096","Wetland (2-3)","10141.3669991478","5043.23292258032","7357.83067428153","3286.50197800052"
"a.temp","-6108953.16967925","-4146117.45919096","Wetland (2-3)","10280.8394409894","4894.35729298527","7230.94096445257","3416.62556499851"
"a.temp","-6108953.16967925","-4146267.45919096","Wetland (2-3)","10420.6043304313","4745.55247694071","7104.95195137858","3548.31865133353"
"a.temp","-6108953.16967925","-4146417.45919096","Wetland (2-3)","10560.6500562893","4596.82535141354","6979.91240857637","3681.41280643742"
"a.temp","-6108953.16967925","-4147017.45919096","Wetland (2-3)","11123.4288603562","4002.866886545","6490.34030166359","4225.131980353"
"a.temp","-6108953.16967925","-4147167.45919096","Wetland (2-3)","11264.723903026","3854.6696760421","6370.89885584434","4363.36742108681"
"a.temp","-6108953.16967925","-4147317.45919096","Wetland (2-3)","11406.2412569349","3706.61750271033","6252.77436274481","4502.35607781102"
"a.temp","-6108953.16967925","-4147467.45919096","Wetland (2-3)","11547.9727489895","3558.72846834352","6136.04288050522","4642.03029410643"
"a.temp","-6108953.16967925","-4147617.45919096","Wetland (2-3)","11689.910590394","3411.02379226511","6020.78543309748","4782.33000235261"
"a.temp","-6108953.16967925","-4147767.45919096","Wetland (2-3)","11832.0473550187","3263.52850629479","5907.0883040123","4923.20172767702"
"a.temp","-6108953.16967925","-4148967.45919096","Wetland (2-3)","12975.5163524002","2096.40127633026","5066.00160199337","6065.95377920096"
"a.temp","-6108953.16967925","-4149117.45919096","Wetland (2-3)","13119.1600192773","1953.3134186298","4971.23799786325","6210.31643730031"
"a.temp","-6108953.16967925","-4149267.45919096","Wetland (2-3)","13262.9444171121","1811.34433816414","4879.24607202788","6354.94022406211"
"a.temp","-6108953.16967925","-4149417.45919096","Wetland (2-3)","13406.8650180199","1670.77925274386","4790.18551116755","6499.80770880205"
"a.temp","-6108953.16967925","-4149567.45919096","Wetland (2-3)","13550.9174822742","1532.00467081513","4704.22280843495","6644.90295274526"
"a.temp","-6108953.16967925","-4149717.45919096","Wetland (2-3)","13695.0976488452","1395.55483998281","4621.53083202954","6790.21135542942"
"a.temp","-6108953.16967925","-4149867.45919096","River (1)","13839.4015264897","1262.18394515201","4542.28821536015","6935.71951937236"
"a.temp","-6108953.16967925","-4150617.45919096","River (1)","14562.6477541485","704.118819092188","4204.34979888686","7665.85808969896"
"a.temp","-6108953.16967925","-4150767.45919096","Wetland (2-3)","14707.6185907646","641.341025819986","4149.7460442056","7812.33737439718"
"a.temp","-6108953.16967925","-4151067.45919096","Wetland (2-3)","14997.857000632","614.319388754697","4055.0045907989","8105.68228167149"
